Title,Talks about LLMs,Rate,Evidence,Published
From Self-Attention to Markov Models: Unveiling the Dynamics of Generative Transformers,Yes.,5.,"""This provides a mathematical explanation to the tendency of modern LLMs to generate repetitive text.""",2024-02-21T03:51:34Z
The Lay Person's Guide to Biomedicine: Orchestrating Large Language Models,Yes.,2.,"""Existing approaches using pre-trained language models, possibly augmented with external background knowledge, tend to struggle with effective simplification and explanation.""",2024-02-21T03:21:14Z
GradSafe: Detecting Unsafe Prompts for LLMs via Safety-Critical Gradient Analysis,Yes.,3.,"""Existing methods for detecting unsafe prompts are primarily online moderation APIs or finetuned LLMs. These strategies, however, often require extensive and resource-intensive data collection and training processes.""",2024-02-21T03:09:21Z
Retrieval Helps or Hurts? A Deeper Dive into the Efficacy of Retrieval Augmentation to Language Models,Yes.,5.,"""While large language models (LMs) demonstrate remarkable performance, they encounter challenges in providing accurate responses when queried for information beyond their pre-trained memorization."" and ""our extensive experiments with diverse LMs and retrievers reveal when retrieval does not consistently enhance LMs from the viewpoints of fact-centric popularity.""",2024-02-21T03:05:50Z
ProPD: Dynamic Token Tree Pruning and Generation for LLM Parallel Decoding,Yes.,3.,"""However, their efficiency is hampered by the inherent limitations in autoregressive token generation."" and ""it often struggles with maintaining contextual relationships due to its independent token prediction approach and incurs significant verification overhead, especially with large tree sizes and batch processing.""",2024-02-21T02:51:07Z
Retrieval-Augmented Data Augmentation for Low-Resource Domain Tasks,Yes.,4.,"""Despite large successes of recent language models on diverse tasks, they suffer from severe performance degeneration in low-resource settings with limited training data available.""",2024-02-21T02:45:46Z
STENCIL: Submodular Mutual Information Based Weak Supervision for Cold-Start Active Learning,Yes.,2.,"""As supervised fine-tuning of pre-trained models within NLP applications increases in popularity, larger corpora of annotated data are required, especially with increasing parameter counts in large language models.""",2024-02-21T01:54:58Z
RefuteBench: Evaluating Refuting Instruction-Following for Large Language Models,Yes.,5.,"""We conduct evaluations on numerous LLMs and find that LLMs are stubborn, i.e. exhibit inclination to their internal knowledge, often failing to comply with user feedback. Additionally, as the length of the conversation increases, models gradually forget the user's stated feedback and roll back to their own responses.""",2024-02-21T01:39:56Z
Potential and Challenges of Model Editing for Social Debiasing,Yes.,5.,"""Large language models (LLMs) trained on vast corpora suffer from inevitable stereotype biases."" and ""Our findings in three scenarios reveal both the potential and challenges of debias editing",2024-02-21T01:35:26Z
Learning to Poison Large Language Models During Instruction Tuning,Yes.,5.,"""Despite their advancements, LLMs face vulnerabilities to data poisoning attacks, where adversaries insert backdoor triggers into training data to manipulate outputs for malicious purposes.""",2024-02-21T01:30:03Z
LLM Jailbreak Attack versus Defense Techniques -- A Comprehensive Study,Yes.,5.,"""the phenomenon of 'jailbreaking', where carefully crafted prompts elicit harmful responses from models, persists as a significant challenge.""",2024-02-21T01:26:39Z
CAMELoT: Towards Large Language Models with Training-Free Consolidated Associative Memory,Yes.,5.,"""Large Language Models (LLMs) struggle to handle long input sequences due to high memory and runtime costs.""",2024-02-21T01:00:17Z
Ranking Large Language Models without Ground Truth,Yes.,1.,"""Evaluation methods either require human responses which are expensive to acquire or use pairs of LLMs to evaluate each other which can be unreliable.""",2024-02-21T00:49:43Z
Large Language Models for Data Annotation: A Survey,Yes.,4.,"""Furthermore, the paper includes an in-depth taxonomy of methodologies employing LLMs for data annotation, a comprehensive review of learning strategies for models incorporating LLM-generated annotations, and a detailed discussion on primary challenges and limitations associated with using LLMs for data annotation.""",2024-02-21T00:44:04Z
DrBenchmark: A Large Language Understanding Evaluation Benchmark for French Biomedical Domain,Yes.,2.,"""Our experiments reveal that no single model excels across all tasks, while generalist models are sometimes still competitive.""",2024-02-20T23:54:02Z
Explaining Relationships Among Research Papers,Yes.,1.,"""In this work, we explore a feature-based, LLM-prompting approach to generate richer citation texts, as well as generating multiple citations at once to capture the complex relationships among research papers.""",2024-02-20T23:38:39Z
The Wolf Within: Covert Injection of Malice into MLLM Societies via an MLLM Operative,Yes.,5.,"""This subtle, yet potent method of indirect influence marks a significant escalation in the security risks associated with MLLMs"" and ""Our work underscores the urgent need for developing robust mechanisms to detect and mitigate such covert manipulations within MLLM societies, ensuring their safe and ethical utilization in societal applications.""",2024-02-20T23:08:21Z
Structure Guided Prompt: Instructing Large Language Model in Multi-Step Reasoning by Exploring Graph Structure of the Text,Yes.,5.,"""Large Language Models (LLMs) excel at addressing straightforward reasoning tasks, they frequently struggle with difficulties when confronted by more complex multi-step reasoning due to a range of factors.""",2024-02-20T22:56:23Z
Harnessing Large Language Models as Post-hoc Correctors,,,,2024-02-20T22:50:41Z
Reliable LLM-based User Simulator for Task-Oriented Dialogue Systems,Yes.,2.,"""Notably, we have observed that fine-tuning enhances the simulator's coherence with user goals, effectively mitigating hallucinations -- a major source of inconsistencies in simulator responses.""",2024-02-20T20:57:47Z
EvoGrad: A Dynamic Take on the Winograd Schema Challenge with Human Adversaries,Yes.,5.,"""While Large Language Models (LLMs) excel at the Winograd Schema Challenge (WSC), a coreference resolution task testing common-sense reasoning through pronoun disambiguation, they struggle with instances that feature minor alterations or rewording."" and ""This highlights ongoing model limitations and the value of dynamic datasets in uncovering them.""",2024-02-20T20:53:24Z
ChatEL: Entity Linking with Chatbots,Yes.,2.,"""Fortunately, Large Language Models (LLMs) like GPT provide a highly-advanced solution to the problems inherent in EL models, but simply naive prompts to LLMs do not work well.""",2024-02-20T20:52:57Z
A Simple but Effective Approach to Improve Structured Language Model Output for Information Extraction,Yes.,5.,"""their performance can be inconsistent when tasked with producing text that adheres to specific structured formats, which is crucial in applications like named entity recognition (NER) or relation extraction (RE).""",2024-02-20T20:42:02Z
TofuEval: Evaluating Hallucinations of LLMs on Topic-Focused Dialogue Summarization,Yes.,5.,"""Our analysis shows that existing LLMs hallucinate significant amounts of factual errors in the dialogue domain, regardless of the model's size."" and ""when LLMs, including GPT-4, serve as binary factual evaluators, they perform poorly and can be outperformed by prevailing state-of-the-art specialized factuality evaluation metrics.""",2024-02-20T18:58:49Z
Investigating Cultural Alignment of Large Language Models,Yes.,3.,"""Further analysis reveals that misalignment becomes more pronounced for underrepresented personas and for culturally sensitive topics, such as those probing social values.""",2024-02-20T18:47:28Z
Smaug: Fixing Failure Modes of Preference Optimisation with DPO-Positive,Yes.,4.,"""first we show theoretically that the standard DPO loss can lead to a \textit{reduction} of the model's likelihood of the preferred examples,"" and ""we then show empirically that this phenomenon occurs when fine-tuning LLMs on common datasets, especially datasets in which",2024-02-20T18:42:34Z
RoCode: A Dataset for Measuring Code Intelligence from Problem Definitions in Romanian,Yes.,3.,"""Code intelligence and problem solving still remain a difficult task, even for the most advanced LLMs.""",2024-02-20T18:32:47Z
How Easy is It to Fool Your Multimodal LLMs? An Empirical Analysis on Deceptive Prompts,Yes.,5.,"""The remarkable advancements in Multimodal Large Language Models (MLLMs) have not rendered them immune to challenges, particularly in the context of handling deceptive information in prompts, thus producing hallucinated responses under such conditions.""",2024-02-20T18:31:27Z
Soft Self-Consistency Improves Language Model Agents,Yes.,3.,"""Generations from large language models (LLMs) can be improved by sampling and scoring multiple solutions to select a final answer. Current 'sample and select' methods such as self-consistency (SC) rely on majority voting to score answers. However, when tasks have many distinct and valid answers, selection by voting requires a large number of samples. This makes SC prohibitively expensive for",2024-02-20T18:22:38Z
Can Large Language Models be Good Emotional Supporter? Mitigating Preference Bias on Emotional Support Conversation,Yes.,5.,"""despite the remarkable conversational ability of large language models (LLMs), previous studies have suggested that they often struggle with providing useful emotional support"" and ""revealing challenges in selecting the correct strategy and a notable preference for a specific strategy"" and ""LLMs alone cannot become good emotional supporters.""",2024-02-20T18:21:32Z
Bayesian Reward Models for LLM Alignment,Yes.,4.,"""this process is vulnerable to reward overoptimization or hacking, in which the responses selected have high rewards due to errors in the reward model rather than a genuine preference. This is especially problematic as the prompt or response diverges from the training data.""",2024-02-20T18:20:59Z
Benchmarking Retrieval-Augmented Generation for Medicine,Yes.,5.,"""While large language models (LLMs) have achieved state-of-the-art performance on a wide range of medical question answering (QA) tasks, they still face challenges with hallucinations and outdated knowledge.""",2024-02-20T17:44:06Z
Is the System Message Really Important to Jailbreaks in Large Language Models?,Yes.,4.,"""This term refers to the unexpected and potentially harmful responses generated by LLMs when prompted with malicious questions."" and ""we explore the transferability of jailbreak across LLMs.""",2024-02-20T17:39:40Z
Defending Jailbreak Prompts via In-Context Adversarial Game,Yes.,3.,"""However, concerns regarding their security, particularly the vulnerability to jailbreak attacks, persist.""",2024-02-20T17:04:06Z
Are ELECTRA's Sentence Embeddings Beyond Repair? The Case of Semantic Textual Similarity,Yes.,3.,"""While BERT produces high-quality sentence embeddings, its pre-training computational cost is a significant drawback. In contrast, ELECTRA delivers a cost-effective pre-training objective and downstream task performance improvements, but not as performant sentence embeddings.""",2024-02-20T16:43:20Z
TreeEval: Benchmark-Free Evaluation of Large Language Models through Tree Planning,,,,2024-02-20T16:38:33Z
CIF-Bench: A Chinese Instruction-Following Benchmark for Evaluating the Generalizability of Large Language Models,Yes.,5.,"""their effectiveness often diminishes in low-resource languages like Chinese, exacerbated by biased evaluations from data leakage, casting doubt on their true generalizability to new linguistic territories."" and ""highlighting the limitations of LLMs in less familiar language and task contexts",2024-02-20T16:02:12Z
ELAD: Explanation-Guided Large Language Models Active Distillation,Yes.,5.,"""The deployment and application of Large Language Models (LLMs) is hindered by their memory inefficiency, computational demands, and the high costs of API inferences.""",2024-02-20T15:47:59Z
Event-level Knowledge Editing,Yes.,3.,"""We find that ELKEN poses significant challenges to existing knowledge editing approaches.""",2024-02-20T15:36:41Z
Slot-VLM: SlowFast Slots for Video-Language Modeling,Yes.,1.,"""A pivotal challenge is the development of an efficient method to encapsulate video content into a set of representative tokens to align with LLMs.""",2024-02-20T15:30:09Z
Identifying Semantic Induction Heads to Understand In-Context Learning,Yes.,3.,"""the lack of transparency in their inference logic raises concerns about their trustworthiness.""",2024-02-20T14:43:39Z
Stable Knowledge Editing in Large Language Models,Yes.,3.,"""previous methods implicitly assume that knowledge is localized and isolated within the model, an assumption that oversimplifies the interconnected nature of model knowledge.""",2024-02-20T14:36:23Z
Effective and Efficient Conversation Retrieval for Dialogue State Tracking with Implicit Text Summaries,Yes.,1.,"""Few-shot dialogue state tracking (DST) with Large Language Models (LLM) relies on an effective and efficient conversation retriever to find similar in-context examples for prompt learning.""",2024-02-20T14:31:17Z
Text-Guided Molecule Generation with Diffusion Language Model,Yes.,1.,"""a novel approach that leverages diffusion models to address the limitations of autoregressive methods.""",2024-02-20T14:29:02Z
SiLLM: Large Language Models for Simultaneous Machine Translation,,,,2024-02-20T14:23:34Z
Learning to Check: Unleashing Potentials for Self-Correction in Large Language Models,Yes.,3.,"""recent studies suggest that self-correction can be limited or even counterproductive without external accurate knowledge, raising questions about the limits and effectiveness of self-correction.""",2024-02-20T14:23:23Z
SoMeLVLM: A Large Vision Language Model for Social Media Processing,Yes.,2.,"""the general domain models often fall short in aligning with the unique speaking style and context of social media tasks.""",2024-02-20T14:02:45Z
Understanding the effects of language-specific class imbalance in multilingual fine-tuning,Yes.,4.,"""We show evidence that fine-tuning a transformer-based Large Language Model (LLM) on a dataset with this imbalance leads to worse performance, a more pronounced separation of languages in the latent space, and the promotion of uninformative features.""",2024-02-20T13:59:12Z
Code Needs Comments: Enhancing Code LLMs with Comment Augmentation,Yes.,1.,"""We examine the impact of pre-training data on code-focused LLMs' performance by assessing the comment density as a measure of PL-NL alignment.""",2024-02-20T13:56:38Z
An Autonomous Large Language Model Agent for Chemical Literature Data Mining,Yes.,1.,"""This AI agent employs large language models (LLMs) for prompt generation and iterative optimization.""",2024-02-20T13:21:46Z
TRAP: Targeted Random Adversarial Prompt Honeypot for Black-Box Identification,Yes.,1.,"""Large Language Model (LLM) services and models often come with legal rules on who can use them and how they must use them.""",2024-02-20T13:20:39Z
Can GNN be Good Adapter for LLMs?,,,,2024-02-20T13:13:13Z
Comparing Inferential Strategies of Humans and Large Language Models in Deductive Reasoning,Yes.,3.,"""Nonetheless, a significant portion of research primarily assesses the accuracy of LLMs in solving such tasks, often overlooking a deeper analysis of their reasoning behavior."" and ""we assert that a model's accuracy, that is the correctness of its final conclusion, does not necessarily reflect the validity of its reasoning process.""",2024-02-20T12:58:14Z
GlórIA -- A Generative and Open Large Language Model for Portuguese,Yes.,1.,"""Significant strides have been made in natural language tasks, largely attributed to the emergence of powerful large language models (LLMs).""",2024-02-20T12:36:40Z
Prompt Stealing Attacks Against Large Language Models,,,,2024-02-20T12:25:26Z
GumbelSoft: Diversified Language Model Watermarking via the GumbelMax-trick,Yes.,3.,"""Large language models (LLMs) excellently generate human-like text, but also raise concerns about misuse in fake news and academic dishonesty."" and ""GM watermark encounters a major challenge with generation diversity, always yielding identical outputs for the same prompt, negatively impacting generation diversity and user experience.""",2024-02-20T12:05:47Z
A Literature Review of Literature Reviews in Pattern Analysis and Machine Intelligence,Yes.,2.,"""The newly emerging AI-generated literature reviews are also appraised, and the observed differences suggest that most AI-generated reviews still lag behind human-authored reviews in multiple aspects.""",2024-02-20T11:28:50Z
Large Language Model-based Human-Agent Collaboration for Complex Task Solving,Yes.,5.,"""LLM-based agents frequently demonstrate notable shortcomings in adjusting to dynamic environments and fully grasping human needs.""",2024-02-20T11:03:36Z
OPDAI at SemEval-2024 Task 6: Small LLMs can Accelerate Hallucination Detection with Weakly Supervised Data,Yes.,2.,"""This task aims to detect hallucination with LLMs for three different text-generation tasks without labeled training data.""",2024-02-20T11:01:39Z
Chain of Thought Empowers Transformers to Solve Inherently Serial Problems,Yes.,3.,"""CoT empowers the model with the ability to perform inherently serial computation, which is otherwise lacking in transformers, especially when depth is low.""",2024-02-20T10:11:03Z
Exploring the Impact of Table-to-Text Methods on Augmenting LLM-based Question Answering with Domain Hybrid Data,Yes.,1.,"""Augmenting Large Language Models (LLMs) for Question Answering (QA) with domain specific data has attracted wide attention.""",2024-02-20T10:00:58Z
MoELoRA: Contrastive Learning Guided Mixture of Experts on Parameter-Efficient Fine-Tuning for Large Language Models,Yes.,3.,"""the process of updating billions of parameters demands significant computational resources and training time, which poses a substantial obstacle to the widespread application of large-scale models in various scenarios.""",2024-02-20T09:30:48Z
Instruction-tuned Language Models are Better Knowledge Learners,Yes.,3.,"""we find that LLMs trained with this recipe struggle to answer questions, even though the perplexity of documents is minimized.""",2024-02-20T09:20:32Z
PromptKD: Distilling Student-Friendly Knowledge for Generative Language Models via Prompt Tuning,Yes.,2.,"""Recent advancements in large language models (LLMs) have raised concerns about inference costs, increasing the need for research into model compression.""",2024-02-20T09:10:08Z
PANDA: Preference Adaptation for Enhancing Domain-Specific Abilities of LLMs,Yes.,3.,"""While Large language models (LLMs) have demonstrated considerable capabilities across various natural language tasks, they often fall short of the performance achieved by domain-specific state-of-the-art models.""",2024-02-20T09:02:55Z
Identifying Factual Inconsistency in Summaries: Towards Effective Utilization of Large Language Model,,,,2024-02-20T08:41:23Z
"Fine-Tuning, Prompting, In-Context Learning and Instruction-Tuning: How Many Labelled Samples Do We Need?",Yes.,2.,"""When solving a task with limited labelled data, researchers can either use a general large language model without further update, or use the few examples to tune a specialised smaller model. When enough labels are available, the specialised models outperform the general ones on many",2024-02-20T08:38:24Z
SymBa: Symbolic Backward Chaining for Multi-step Natural Language Reasoning,,,,2024-02-20T08:27:05Z
